text,label_text,label,clean_text
ثُمَّ لَءَاتِيَنَّهُم مِّنۢ بَيْنِ أَيْدِيهِمْ وَمِنْ خَلْفِهِمْ وَعَنْ أَيْمَٰنِهِمْ وَعَن شَمَآئِلِهِمْ ۖ وَلَا تَجِدُ أَكْثَرَهُمْ شَٰكِرِينَ [SEP] لَءَاتِيَنَّهُم مِّنۢ بَيْنِ أَيْدِيهِمْ وَمِنْ خَلْفِهِمْ وَعَنْ أَيْمَٰنِهِمْ وَعَن شَمَآئِلِهِمْ,High,2,ثم لءاتينهم منۢ بين ايديهم ومن خلفهم وعن ايمانهم وعن شمآئلهم ۖ ولا تجد اكثرهم شاكرين [SEP] لءاتينهم منۢ بين ايديهم ومن خلفهم وعن ايمانهم وعن شمآئلهم
ٱلَّذِينَ هُمْ فِى غَمْرَةٍ سَاهُونَ [SEP] فِى غَمْرَةٍ,Medium,1,الذين هم فا غمرة ساهون [SEP] فا غمرة
حَتَّىٰٓ إِذَا مَا جَآءُوهَا شَهِدَ عَلَيْهِمْ سَمْعُهُمْ وَأَبْصَٰرُهُمْ وَجُلُودُهُم بِمَا كَانُواْ يَعْمَلُونَ [SEP] شَهِدَ عَلَيْهِمْ سَمْعُهُمْ وَأَبْصَارُهُمْ وَجُلُودُهُمْ,Medium,1,حتآ اذا ما جآءوها شهد عليهم سمعهم وابصارهم وجلودهم بما كانوا يعملون [SEP] شهد عليهم سمعهم وابصارهم وجلودهم
يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ ٱسْتَجِيبُوا۟ لِلَّهِ وَلِلرَّسُولِ إِذَا دَعَاكُمْ لِمَا يُحْيِيكُمْ ۖ وَٱعْلَمُوٓا۟ أَنَّ ٱللَّهَ يَحُولُ بَيْنَ ٱلْمَرْءِ وَقَلْبِهِۦ وَأَنَّهُۥٓ إِلَيْهِ تُحْشَرُونَ [SEP] إِذَا دَعَاكُمْ لِمَا يُحْيِيكُمْ,Medium,1,يآايها الذين ءامنوا۟ استجيبوا۟ لله وللرسول اذا دعاكم لما يحييكم ۖ واعلموٓا۟ ان الله يحول بين المرء وقلبهۦ وانهۥٓ اليه تحشرون [SEP] اذا دعاكم لما يحييكم
وَالَّذِينَ سَعَوْا فِي آيَاتِنَا مُعَاجِزِينَ أُولَٰئِكَ أَصْحَابُ الْجَحِيمِ [SEP] سَعَوْا فِي آيَاتِنَا مُعَاجِزِينَ,Medium,1,والذين سعوا في اياتنا معاجزين اولائك اصحاب الجحيم [SEP] سعوا في اياتنا معاجزين
وَلَمَّا سَكَتَ عَن مُّوسَى ٱلْغَضَبُ أَخَذَ ٱلْأَلْوَاحَ ۖ وَفِى نُسْخَتِهَا هُدًى وَرَحْمَةٌ لِّلَّذِينَ هُمْ لِرَبِّهِمْ يَرْهَبُونَ [SEP] وَلَمَّا سَكَتَ عَن مُّوسَى ٱلْغَضَبُ,Medium,1,ولما سكت عن موسا الغضب اخذ الالواح ۖ وفا نسختها هدا ورحمة للذين هم لربهم يرهبون [SEP] ولما سكت عن موسا الغضب
ٱلَّذِينَ ٱتَّخَذُوا۟ دِينَهُمْ لَهْوًا وَلَعِبًا وَغَرَّتْهُمُ ٱلْحَيَوٰةُ ٱلدُّنْيَا ۚ فَالْيَوْمَ نَنسَاهُمْ كَمَا نَسُوا۟ لِقَآءَ يَوْمِهِمْ هَٰذَا وَمَا كَانُوا۟ بِـَٔايَٰتِنَا يَجْحَدُونَ [SEP] فَالْيَوْمَ نَنسَاهُمْ كَمَا نَسُوا لِقَاءَ يَوْمِهِمْ هَٰذَا,Medium,1,الذين اتخذوا۟ دينهم لهوا ولعبا وغرتهم الحيواة الدنيا ۚ فاليوم ننساهم كما نسوا۟ لقآء يومهم هاذا وما كانوا۟ بـٔاياتنا يجحدون [SEP] فاليوم ننساهم كما نسوا لقاء يومهم هاذا
إِنَّ شَرَّ ٱلدَّوَآبِّ عِندَ ٱللَّهِ ٱلَّذِينَ كَفَرُوا۟ فَهُمْ لَا يُؤْمِنُونَ [SEP] إِنَّ شَرَّ ٱلدَّوَآبِّ... ٱلَّذِينَ كَفَرُوا۟,Medium,1,ان شر الدوآب عند الله الذين كفروا۟ فهم لا يؤمنون [SEP] ان شر الدوآب... الذين كفروا۟
قَدْ جَآءَكُم بَصَآئِرُ مِن رَّبِّكُمْ ۖ فَمَنْ أَبْصَرَ فَلِنَفْسِهِۦ ۖ وَمَنْ عَمِىَ فَعَلَيْهَا ۚ وَمَآ أَنَا۠ عَلَيْكُم بِحَفِيظٍ [SEP] قَدْ جَاءَكُم بَصَائِرُ مِن رَّبِّكُمْ,Medium,1,قد جآءكم بصآئر من ربكم ۖ فمن ابصر فلنفسهۦ ۖ ومن عما فعليها ۚ ومآ انا۠ عليكم بحفيظ [SEP] قد جاءكم بصائر من ربكم
قَالُوا رَبَّنَا غَلَبَتْ عَلَيْنَا شِقْوَتُنَا وَكُنَّا قَوْمًا ضَالِّينَ [SEP] غَلَبَتْ عَلَيْنَا شِقْوَتُنَا,Medium,1,قالوا ربنا غلبت علينا شقوتنا وكنا قوما ضالين [SEP] غلبت علينا شقوتنا
إِنَّمَا يُرِيدُ ٱلشَّيْطَٰنُ أَن يُوقِعَ بَيْنَكُمُ ٱلْعَدَٰوَةَ وَٱلْبَغْضَآءَ فِى ٱلْخَمْرِ وَٱلْمَيْسِرِ وَيَصُدَّكُمْ عَن ذِكْرِ ٱللَّهِ وَعَنِ ٱلصَّلَوٰةِ ۖ فَهَلْ أَنتُم مُّنتَهُونَ [SEP] أَن يُوقِعَ بَيْنَكُمُ ٱلْعَدَٰوَةَ وَٱلْبَغْضَآءَ,Medium,1,انما يريد الشيطان ان يوقع بينكم العداوة والبغضآء فا الخمر والميسر ويصدكم عن ذكر الله وعن الصلواة ۖ فهل انتم منتهون [SEP] ان يوقع بينكم العداوة والبغضآء
فَرِيقًا هَدَىٰ وَفَرِيقًا حَقَّ عَلَيْهِمُ ٱلضَّلَٰلَةُ ۗ إِنَّهُمُ ٱتَّخَذُوا۟ ٱلشَّيَٰطِينَ أَوْلِيَآءَ مِن دُونِ ٱللَّهِ وَيَحْسَبُونَ أَنَّهُم مُّهْتَدُونَ [SEP] إِنَّهُمُ ٱتَّخَذُوا۟ ٱلشَّيَٰطِينَ أَوْلِيَآءَ مِن دُونِ ٱللَّهِ,High,2,فريقا هدا وفريقا حق عليهم الضلالة ۗ انهم اتخذوا۟ الشياطين اوليآء من دون الله ويحسبون انهم مهتدون [SEP] انهم اتخذوا۟ الشياطين اوليآء من دون الله
لَقَدْ مَنَّ ٱللَّهُ عَلَى ٱلْمُؤْمِنِينَ إِذْ بَعَثَ فِيهِمْ رَسُولًا مِّنْ أَنفُسِهِمْ يَتْلُوا۟ عَلَيْهِمْ ءَايَٰتِهِۦ وَيُزَكِّيهِمْ وَيُعَلِّمُهُمُ ٱلْكِتَٰبَ وَٱلْحِكْمَةَ وَإِن كَانُوا۟ مِن قَبْلُ لَفِى ضَلَٰلٍ مُّبِينٍ [SEP] لَفِى ضَلَٰلٍ مُّبِينٍ,Medium,1,لقد من الله علا المؤمنين اذ بعث فيهم رسولا من انفسهم يتلوا۟ عليهم ءاياتهۦ ويزكيهم ويعلمهم الكتاب والحكمة وان كانوا۟ من قبل لفا ضلال مبين [SEP] لفا ضلال مبين
fَٱسْتَمْسِكْ بِٱلَّذِىٓ أُوحِىَ إِلَيْكَ ۖ إِنَّكَ عَلَىٰ صِرَٰطٍۢ مُّسْتَقِيمٍ [SEP] فَاسْتَمْسِكْ بِالَّذِي أُوحِيَ إِلَيْكَ إِنَّكَ عَلَى صِرَاطٍ مُسْتَقِيمٍ,Medium,1,fاستمسك بالذآ اوحا اليك ۖ انك علا صراطۢ مستقيم [SEP] فاستمسك بالذي اوحي اليك انك علا صراط مستقيم
يَتَجَرَّعُهُۥ وَلَا يَكَادُ يُسِيغُهُۥ وَيَأْتِيهِ ٱلْمَوْتُ مِن كُلِّ مَكَانٍ وَمَا هُوَ بِمَيِّتٍ ۖ وَمِن وَرَآئِهِۦ عَذَابٌ غَلِيظٌ [SEP] وَيَأْتِيهِ ٱلْمَوْتُ مِن كُلِّ مَكَانٍ,Medium,1,يتجرعهۥ ولا يكاد يسيغهۥ وياتيه الموت من كل مكان وما هو بميت ۖ ومن ورآئهۦ عذاب غليظ [SEP] وياتيه الموت من كل مكان
فَأَوْحَيْنَا إِلَيْهِ أَنِ اصْنَعِ الْفُلْكَ بِأَعْيُنِنَا وَوَحْيِنَا فَإِذَا جَاءَ أَمْرُنَا وَفَارَ التَّنُّورُ ۙ فَاسْلُكْ فِيهَا مِن كُلٍّ زَوْجَيْنِ اثْنَيْنِ وَأَهْلَكَ إِلَّا مَن سَبَقَ عَلَيْهِ الْقَوْلُ مِنْهُمْ ۖ وَلَا تُخَاطِبْنِي فِي الَّذِينَ ظَلَمُوا ۖ إِنَّهُم مُّغْرَقُونَ [SEP] وَفَارَ التَّنُّورُ,High,2,فاوحينا اليه ان اصنع الفلك باعيننا ووحينا فاذا جاء امرنا وفار التنور ۙ فاسلك فيها من كل زوجين اثنين واهلك الا من سبق عليه القول منهم ۖ ولا تخاطبني في الذين ظلموا ۖ انهم مغرقون [SEP] وفار التنور
بِأَنَّ رَبَّكَ أَوْحَىٰ لَهَا [SEP] {بِأَنَّ رَبَّكَ أَوْحَىٰ لَهَا},Medium,1,بان ربك اوحا لها [SEP] {بان ربك اوحا لها}
يَٰحَسْرَةً عَلَى ٱلْعِبَادِ ۚ مَا يَأْتِيهِم مِّن رَّسُولٍ إِلَّا كَانُوا۟ بِهِۦ يَسْتَهْزِءُونَ [SEP] يَا حَسْرَةً عَلَى الْعِبَادِ,Medium,1,ياحسرة علا العباد ۚ ما ياتيهم من رسول الا كانوا۟ بهۦ يستهزءون [SEP] يا حسرة علا العباد
فَفَتَحْنَآ أَبْوَٰبَ ٱلسَّمَآءِ بِمَآءٍ مُّنْهَمِرٍ [SEP] فَفَتَحْنَآ أَبْوَٰبَ ٱلسَّمَآءِ,Medium,1,ففتحنآ ابواب السمآء بمآء منهمر [SEP] ففتحنآ ابواب السمآء
ٱلۡقَارِعَةُ [SEP] ٱلۡقَارِعَةُ,Medium,1,الۡقارعة [SEP] الۡقارعة
فَإِن زَلَلْتُم مِّنۢ بَعْدِ مَا جَآءَتْكُمُ ٱلْبَيِّنَٰتُ فَٱعْلَمُوٓا۟ أَنَّ ٱللَّهَ عَزِيزٌ حَكِيمٌ [SEP] فَإِن زَلَلْتُم,Medium,1,فان زللتم منۢ بعد ما جآءتكم البينات فاعلموٓا۟ ان الله عزيز حكيم [SEP] فان زللتم
الَّذِينَ كَانَتْ أَعْيُنُهُمْ فِي غِطَاءٍ عَن ذِكْرِي وَكَانُوا لَا يَسْتَطِيعُونَ سَمْعًا [SEP] كَانَتْ أَعْيُنُهُمْ فِي غِطَاءٍ,High,2,الذين كانت اعينهم في غطاء عن ذكري وكانوا لا يستطيعون سمعا [SEP] كانت اعينهم في غطاء
ٱلَّذِينَ ءَامَنُوا۟ وَلَمْ يَلْبِسُوٓا۟ إِيمَٰنَهُم بِظُلْمٍ أُو۟لَٰٓئِكَ لَهُمُ ٱلْأَمْنُ وَهُم مُّهْتَدُونَ [SEP] وَلَمْ يَلْبِسُوٓا۟ إِيمَٰنَهُم بِظُلْمٍ,Medium,1,الذين ءامنوا۟ ولم يلبسوٓا۟ ايمانهم بظلم او۟لآئك لهم الامن وهم مهتدون [SEP] ولم يلبسوٓا۟ ايمانهم بظلم
قُل لِّمَن مَّا فِى ٱلسَّمَٰوَٰتِ وَٱلْأَرْضِ ۖ قُل لِّلَّهِ ۚ كَتَبَ عَلَىٰ نَفْسِهِ ٱلرَّحْمَةَ ۚ لَيَجْمَعَنَّكُمْ إِلَىٰ يَوْمِ ٱلْقِيَٰمَةِ لَا رَيْبَ فِيهِ ۚ ٱلَّذِينَ خَسِرُوٓا۟ أَنفُسَهُمْ فَهُمْ لَا يُؤْمِنُونَ [SEP] ٱلَّذِينَ خَسِرُوٓا۟ أَنفُسَهُمْ,Low,0,قل لمن ما فا السماوات والارض ۖ قل لله ۚ كتب علا نفسه الرحمة ۚ ليجمعنكم الا يوم القيامة لا ريب فيه ۚ الذين خسروٓا۟ انفسهم فهم لا يؤمنون [SEP] الذين خسروٓا۟ انفسهم
قَالَ ٱلْمَلَأُ مِن قَوْمِهِۦٓ إِنَّا لَنَرَىٰكَ فِى ضَلَٰلٍ مُّبِينٍ [SEP] فِى ضَلَٰلٍ مُّبِينٍ,Medium,1,قال الملا من قومهۦٓ انا لنراك فا ضلال مبين [SEP] فا ضلال مبين
وَمَا تَكُونُ فِي شَأْنٍ وَمَا تَتْلُو مِنْهُ مِن قُرْآنٍ وَلَا تَعْمَلُونَ مِنْ عَمَلٍ إِلَّا كُنَّا عَلَيْكُمْ شُهُودًا إِذْ تُفِيضُونَ فِيهِ [SEP] إِذْ تُفِيضُونَ فِيهِ,Medium,1,وما تكون في شان وما تتلو منه من قران ولا تعملون من عمل الا كنا عليكم شهودا اذ تفيضون فيه [SEP] اذ تفيضون فيه
لَهُم مِّن جَهَنَّمَ مِهَادٌ وَمِن فَوْقِهِمْ غَوَاشٍ ۚ وَكَذَٰلِكَ نَجْزِى ٱلظَّٰلِمِينَ [SEP] لَهُم مِّن جَهَنَّمَ مِهَادٌ وَمِن فَوْقِهِمْ غَوَاشٍ,Medium,1,لهم من جهنم مهاد ومن فوقهم غواش ۚ وكذالك نجزا الظالمين [SEP] لهم من جهنم مهاد ومن فوقهم غواش
وَٱخْفِضْ لَهُمَا جَنَاحَ ٱلذُّلِّ مِنَ ٱلرَّحْمَةِ وَقُل رَّبِّ ٱرْحَمْهُمَا كَمَا رَبَّيَانِى صَغِيرًا [SEP] وَٱخْفِضْ لَهُمَا جَنَاحَ ٱلذُّلِّ,Medium,1,واخفض لهما جناح الذل من الرحمة وقل رب ارحمهما كما ربيانا صغيرا [SEP] واخفض لهما جناح الذل
ٱلَّذِينَ يَلْمِزُونَ ٱلْمُطَّوِّعِينَ مِنَ ٱلْمُؤْمِنِينَ فِى ٱلصَّدَقَٰتِ وَٱلَّذِينَ لَا يَجِدُونَ إِلَّا جُهْدَهُمْ فَيَسْخَرُونَ مِنْهُمْ ۙ سَخِرَ ٱللَّهُ مِنْهُمْ وَلَهُمْ عَذَابٌ أَلِيمٌ [SEP] سَخِرَ ٱللَّهُ مِنْهُمْ,Medium,1,الذين يلمزون المطوعين من المؤمنين فا الصدقات والذين لا يجدون الا جهدهم فيسخرون منهم ۙ سخر الله منهم ولهم عذاب اليم [SEP] سخر الله منهم
فَإِذَا بَرِقَ ٱلْبَصَرُ [SEP] بَرِقَ الْبَصَرُ,Medium,1,فاذا برق البصر [SEP] برق البصر
فَبِمَا نَقْضِهِم مِّيثَٰقَهُمْ لَعَنَّٰهُمْ وَجَعَلْنَا قُلُوبَهُمْ قَٰسِيَةً يُحَرِّفُونَ ٱلْكَلِمَ عَن مَّوَاضِعِهِۦ وَنَسُوا۟ حَظًّا مِّمَّا ذُكِّرُوا۟ بِهِۦ وَلَا تَزَالُ تَطَّلِعُ عَلَىٰ خَآئِنَةٍ مِّنْهُمْ إِلَّا قَلِيلًا مِّنْهُمْ فَٱعْفُ عَنْهُمْ وَٱصْفَحْ إِنَّ ٱللَّهَ يُحِبُّ ٱلْمُحْسِنِينَ [SEP] وَجَعَلْنَا قُلُوبَهُمْ قَٰسِيَةً,Medium,1,فبما نقضهم ميثاقهم لعناهم وجعلنا قلوبهم قاسية يحرفون الكلم عن مواضعهۦ ونسوا۟ حظا مما ذكروا۟ بهۦ ولا تزال تطلع علا خآئنة منهم الا قليلا منهم فاعف عنهم واصفح ان الله يحب المحسنين [SEP] وجعلنا قلوبهم قاسية
وَإِذَا ٱلۡجِبَالُ سُيِّرَتۡ [SEP] وَإِذَا الْجِبَالُ سُيِّرَتْ,Medium,1,واذا الۡجبال سيرتۡ [SEP] واذا الجبال سيرت
وَمَا يُغۡنِي عَنۡهُ مَالُهُۥٓ إِذَا تَرَدَّىٰ [SEP] إِذَا تَرَدَّىٰ,Medium,1,وما يغۡني عنۡه مالهۥٓ اذا تردا [SEP] اذا تردا
وَإِن طَلَّقْتُمُوهُنَّ مِن قَبْلِ أَن تَمَسُّوهُنَّ وَقَدْ فَرَضْتُمْ لَهُنَّ فَرِيضَةً فَنِصْفُ مَا فَرَضْتُمْ إِلَّا أَن يَعْفُونَ أَوْ يَعْفُوَا۟ ٱلَّذِى بِيَدِهِۦ عُقْدَةُ ٱلنِّكَاحِ ۚ وَأَن تَعْفُوٓا۟ أَقْرَبُ لِلتَّقْوَىٰ ۚ وَلَا تَنسَوُا۟ ٱلْفَضْلَ بَيْنَكُمْ ۚ إِنَّ ٱللَّهَ بِمَا تَعْمَلُونَ بَصِيرٌ [SEP] عُقْدَةُ ٱلنِّكَاحِ,Medium,1,وان طلقتموهن من قبل ان تمسوهن وقد فرضتم لهن فريضة فنصف ما فرضتم الا ان يعفون او يعفوا۟ الذا بيدهۦ عقدة النكاح ۚ وان تعفوٓا۟ اقرب للتقوا ۚ ولا تنسوا۟ الفضل بينكم ۚ ان الله بما تعملون بصير [SEP] عقدة النكاح
وَلَا تَتَّخِذُوٓا۟ أَيْمَٰنَكُمْ دَخَلًۢا بَيْنَكُمْ فَتَزِلَّ قَدَمٌۢ بَعْدَ ثُبُوتِهَا وَتَذُوقُوا۟ ٱلسُّوٓءَ بِمَا صَدَدتُّمْ عَن سَبِيلِ ٱللَّهِ ۖ وَلَكُمْ عَذَابٌ عَظِيمٌ [SEP] فَتَزِلَّ قَدَمٌ بَعْدَ ثُبُوتِهَا,High,2,ولا تتخذوٓا۟ ايمانكم دخلۢا بينكم فتزل قدمۢ بعد ثبوتها وتذوقوا۟ السوٓء بما صددتم عن سبيل الله ۖ ولكم عذاب عظيم [SEP] فتزل قدم بعد ثبوتها
